Date,open,Hour,Min,classification
20210218,15157.5,11,44,-1
20210218,15152.4,11,45,-1
20210218,15144.8,11,46,1
20210218,15145.6,11,47,-1
20210218,15144.65,11,48,1
20210218,15147.7,11,49,1
20210218,15147.95,11,50,1
20210218,15150.4,11,51,1
20210218,15154.65,11,52,-1
20210218,15153.15,11,53,-1
20210218,15146.75,11,54,-1
20210218,15145.15,11,55,1
20210218,15147.3,11,56,1
20210218,15150.85,11,57,-1
20210218,15151.1,11,58,1
20210218,15154.65,11,59,1
20210218,15159.1,12,00,1
20210218,15159.75,12,01,1
20210218,15163.6,12,02,1
20210218,15167.85,12,03,-1
20210218,15166.65,12,04,-1
20210218,15166.7,12,05,-1
20210218,15164.0,12,06,-1
20210218,15161.5,12,07,-1
20210218,15157.95,12,08,1
20210218,15161.1,12,09,-1
20210218,15158.65,12,10,-1
20210218,15150.4,12,11,1
20210218,15150.95,12,12,1
20210218,15155.2,12,13,-1
20210218,15153.2,12,14,1
20210218,15154.85,12,15,-1
20210218,15152.9,12,16,-1
20210218,15128.3,12,17,1
20210218,15129.35,12,18,-1
20210218,15127.1,12,19,-1
20210218,15122.3,12,20,-1
20210218,15120.45,12,21,1
20210218,15127.0,12,22,-1
20210218,15125.0,12,23,1
20210218,15129.85,12,24,-1
20210218,15127.3,12,25,-1
20210218,15115.45,12,26,-1
20210218,15110.0,12,27,1
20210218,15113.1,12,28,1
20210218,15116.15,12,29,1
20210218,15124.1,12,30,-1
20210218,15120.4,12,31,1
20210218,15121.25,12,32,1
20210218,15125.35,12,33,-1
20210218,15119.35,12,34,1
20210218,15120.3,12,35,-1
20210218,15114.85,12,36,1
20210218,15119.65,12,37,1
20210218,15120.75,12,38,-1
20210218,15117.85,12,39,-1
20210218,15117.05,12,40,-1
20210218,15113.4,12,41,-1
20210218,15110.45,12,42,1
20210218,15116.2,12,43,1
20210218,15120.35,12,44,-1
20210218,15114.2,12,45,-1
20210218,15102.45,12,46,1
20210218,15108.55,12,47,1
20210218,15111.25,12,48,1
20210218,15113.25,12,49,1
20210218,15118.55,12,50,-1
20210218,15119.15,12,51,1
20210218,15131.7,12,52,1
20210218,15130.75,12,53,1
20210218,15135.45,12,54,-1
20210218,15135.55,12,55,1
20210218,15137.7,12,56,-1
20210218,15135.25,12,57,-1
20210218,15129.85,12,58,1
20210218,15136.35,12,59,-1
20210218,15135.45,13,00,1
20210218,15135.95,13,01,1
20210218,15135.65,13,02,-1
20210218,15128.8,13,03,-1
20210218,15116.6,13,04,1
20210218,15116.85,13,05,1
20210218,15117.25,13,06,1
20210218,15120.85,13,07,1
20210218,15124.95,13,08,1
20210218,15127.7,13,09,1
20210218,15131.75,13,10,-1
20210218,15129.2,13,11,1
20210218,15132.75,13,12,1
20210218,15134.25,13,13,1
20210218,15135.1,13,14,-1
20210218,15132.45,13,15,1
20210218,15136.2,13,16,1
20210218,15136.65,13,17,-1
20210218,15132.3,13,18,1
20210218,15134.0,13,19,-1
20210218,15118.95,13,20,-1
20210218,15112.3,13,21,-1
20210218,15109.2,13,22,1
20210218,15110.55,13,23,1
20210218,15113.0,13,24,-1
20210218,15108.45,13,25,1
20210218,15110.4,13,26,1
20210218,15114.7,13,27,1
20210218,15116.2,13,28,1
20210218,15120.45,13,29,-1
20210218,15114.15,13,30,-1
20210218,15094.75,13,31,-1
20210218,15087.3,13,32,1
20210218,15096.8,13,33,1
20210218,15098.55,13,34,1
20210218,15098.3,13,35,1
20210218,15102.3,13,36,1
20210218,15110.65,13,37,1
20210218,15115.35,13,38,-1
20210218,15110.0,13,39,-1
20210218,15106.65,13,40,1
20210218,15106.4,13,41,-1
20210218,15100.45,13,42,1
20210218,15104.15,13,43,-1
20210218,15103.05,13,44,-1
20210218,15102.55,13,45,1
20210218,15104.6,13,46,-1
20210218,15100.95,13,47,-1
20210218,15091.3,13,48,-1
20210218,15090.55,13,49,1
20210218,15091.35,13,50,-1
20210218,15086.75,13,51,-1
20210218,15084.85,13,52,1
20210218,15085.5,13,53,-1
20210218,15080.95,13,54,1
20210218,15085.55,13,55,1
20210218,15089.1,13,56,1
20210218,15101.3,13,57,-1
20210218,15099.35,13,58,1
20210218,15100.2,13,59,-1
20210218,15097.15,14,00,-1
20210218,15084.8,14,01,1
20210218,15088.5,14,02,1
20210218,15093.25,14,03,1
20210218,15096.2,14,04,-1
20210218,15090.75,14,05,1
20210218,15093.1,14,06,1
20210218,15105.6,14,07,-1
20210218,15102.15,14,08,1
20210218,15105.5,14,09,1
20210218,15108.4,14,10,1
20210218,15115.0,14,11,1
20210218,15124.75,14,12,-1
20210218,15119.0,14,13,1
20210218,15127.95,14,14,-1
20210218,15124.1,14,15,1
20210218,15131.7,14,16,1
20210218,15140.0,14,17,-1
20210218,15135.35,14,18,-1
20210218,15135.45,14,19,-1
20210218,15132.35,14,20,-1
20210218,15130.4,14,21,1
20210218,15150.7,14,22,1
20210218,15154.35,14,23,-1
20210218,15146.2,14,24,1
20210218,15145.85,14,25,1
20210218,15145.65,14,26,-1
20210218,15138.3,14,27,-1
20210218,15130.55,14,28,-1
20210218,15128.25,14,29,1
20210218,15128.7,14,30,1
20210218,15132.9,14,31,1
20210218,15132.6,14,32,1
20210218,15133.75,14,33,-1
20210218,15133.25,14,34,1
20210218,15141.15,14,35,-1
20210218,15135.75,14,36,-1
20210218,15135.1,14,37,1
20210218,15137.6,14,38,1
20210218,15144.2,14,39,-1
20210218,15138.75,14,40,1
20210218,15142.2,14,41,1
20210218,15155.2,14,42,1
20210218,15155.75,14,43,-1
20210218,15147.1,14,44,-1
20210218,15143.9,14,45,1
20210218,15152.45,14,46,-1
20210218,15148.4,14,47,-1
20210218,15144.8,14,48,-1
20210218,15141.8,14,49,1
20210218,15147.5,14,50,-1
20210218,15146.55,14,51,-1
20210218,15146.3,14,52,-1
20210218,15140.1,14,53,-1
20210218,15132.4,14,54,-1
20210218,15132.1,14,55,1
20210218,15133.4,14,56,-1
20210218,15129.8,14,57,1
20210218,15133.15,14,58,-1
20210218,15123.75,14,59,-1
20210218,15118.65,15,00,-1
20210218,15116.75,15,01,1
20210218,15128.7,15,02,1
20210218,15132.45,15,03,1
20210218,15138.1,15,04,1
20210218,15138.4,15,05,-1
20210218,15135.15,15,06,-1
20210218,15128.95,15,07,-1
20210218,15125.8,15,08,1
20210218,15127.0,15,09,-1
20210218,15126.45,15,10,-1
20210218,15123.65,15,11,-1
20210218,15122.1,15,12,-1
20210218,15118.3,15,13,-1
20210218,15117.1,15,14,-1
20210218,15115.9,15,15,-1
20210218,15113.3,15,16,1
20210218,15114.55,15,17,1
20210218,15116.8,15,18,-1
20210218,15110.9,15,19,1
20210218,15112.7,15,20,-1
20210218,15110.15,15,21,-1
20210218,15105.3,15,22,-1
20210218,15100.2,15,23,1
20210218,15110.5,15,24,-1
20210218,15106.85,15,25,1
20210218,15107.25,15,26,1
20210218,15108.0,15,27,1
20210218,15114.45,15,28,-1
20210218,15114.05,15,29,1
20210218,15115.65,15,30,1
20210218,15119.95,15,31,-1
20210218,15118.45,15,32,1
20210219,15074.8,9,08,-1
20210219,15081.55,9,16,-1
20210219,15051.2,9,17,1
20210219,15057.75,9,18,-1
20210219,15055.15,9,19,1
20210219,15061.9,9,20,-1
20210219,15058.4,9,21,-1
20210219,15055.8,9,22,1
20210219,15056.4,9,23,1
20210219,15063.2,9,24,-1
20210219,15059.75,9,25,-1
20210219,15055.4,9,26,-1
20210219,15041.9,9,27,-1
20210219,15035.0,9,28,1
20210219,15045.55,9,29,-1
20210219,15033.0,9,30,-1
20210219,15031.0,9,31,1
20210219,15029.9,9,32,1
20210219,15039.3,9,33,1
20210219,15047.2,9,34,-1
20210219,15043.0,9,35,1
20210219,15049.0,9,36,-1
20210219,15042.5,9,37,1
20210219,15048.15,9,38,1
20210219,15054.15,9,39,1
20210219,15060.2,9,40,-1
20210219,15058.2,9,41,1
20210219,15071.4,9,42,1
20210219,15076.45,9,43,-1
20210219,15067.85,9,44,1
20210219,15083.5,9,45,-1
20210219,15076.05,9,46,1
20210219,15089.15,9,47,-1
20210219,15077.15,9,48,1
20210219,15078.45,9,49,1
20210219,15088.85,9,50,-1
20210219,15080.0,9,51,-1
20210219,15074.8,9,52,1
20210219,15087.6,9,53,-1
20210219,15085.1,9,54,1
20210219,15090.7,9,55,1
20210219,15106.55,9,56,-1
20210219,15096.85,9,57,-1
20210219,15086.4,9,58,-1
20210219,15085.35,9,59,1
20210219,15091.2,10,00,-1
20210219,15085.9,10,01,-1
20210219,15077.0,10,02,-1
20210219,15072.2,10,03,1
20210219,15073.8,10,04,-1
20210219,15071.9,10,05,-1
20210219,15061.25,10,06,1
20210219,15070.25,10,07,1
20210219,15071.7,10,08,1
20210219,15077.2,10,09,-1
20210219,15071.35,10,10,1
20210219,15075.3,10,11,1
20210219,15100.75,10,12,1
20210219,15111.15,10,13,-1
20210219,15108.3,10,14,-1
20210219,15105.15,10,15,-1
20210219,15102.15,10,16,1
20210219,15117.6,10,17,-1
20210219,15115.7,10,18,-1
20210219,15110.1,10,19,-1
20210219,15108.45,10,20,1
20210219,15111.4,10,21,1
20210219,15122.65,10,22,1
20210219,15123.8,10,23,-1
20210219,15117.55,10,24,-1
20210219,15110.3,10,25,1
20210219,15113.25,10,26,1
20210219,15124.5,10,27,-1
20210219,15120.75,10,28,-1
20210219,15119.0,10,29,-1
20210219,15116.05,10,30,-1
20210219,15112.35,10,31,1
20210219,15115.4,10,32,1
20210219,15128.3,10,33,1
20210219,15129.65,10,34,1
20210219,15134.0,10,35,-1
20210219,15125.9,10,36,1
20210219,15127.8,10,37,1
20210219,15132.25,10,38,-1
20210219,15130.8,10,39,-1
20210219,15126.7,10,40,1
20210219,15130.45,10,41,1
20210219,15137.5,10,42,1
20210219,15139.15,10,43,-1
20210219,15128.65,10,44,-1
20210219,15123.75,10,45,-1
20210219,15124.35,10,46,-1
20210219,15114.85,10,47,-1
20210219,15110.1,10,48,-1
20210219,15107.3,10,49,-1
20210219,15104.05,10,50,-1
20210219,15101.4,10,51,-1
20210219,15101.9,10,52,1
20210219,15102.65,10,53,-1
20210219,15096.45,10,54,-1
20210219,15093.35,10,55,-1
20210219,15085.45,10,56,-1
20210219,15075.55,10,57,1
20210219,15087.0,10,58,1
20210219,15090.05,10,59,-1
20210219,15080.15,11,00,-1
20210219,15069.35,11,01,-1
20210219,15061.55,11,02,1
20210219,15070.0,11,03,-1
20210219,15069.25,11,04,1
20210219,15069.05,11,05,-1
20210219,15061.05,11,06,1
20210219,15061.35,11,07,1
20210219,15066.95,11,08,1
20210219,15077.45,11,09,-1
20210219,15074.4,11,10,-1
20210219,15062.9,11,11,-1
20210219,15061.7,11,12,1
20210219,15061.15,11,13,1
20210219,15065.85,11,14,1
20210219,15071.0,11,15,-1
20210219,15071.2,11,16,-1
20210219,15056.4,11,17,1
20210219,15058.7,11,18,1
20210219,15061.6,11,19,1
20210219,15066.4,11,20,1
20210219,15068.25,11,21,1
20210219,15070.1,11,22,1
20210219,15075.0,11,23,-1
20210219,15068.6,11,24,1
20210219,15070.1,11,25,1
20210219,15078.4,11,26,-1
20210219,15073.95,11,27,1
20210219,15075.85,11,28,-1
20210219,15073.8,11,29,1
20210219,15084.45,11,30,1
20210219,15092.55,11,31,-1
20210219,15082.65,11,32,1
20210219,15086.05,11,33,1
20210219,15090.8,11,34,-1
20210219,15084.35,11,35,1
20210219,15085.55,11,36,-1
20210219,15080.0,11,37,-1
20210219,15074.2,11,38,-1
20210219,15072.4,11,39,1
20210219,15078.65,11,40,1
20210219,15078.75,11,41,-1
20210219,15074.3,11,42,-1
20210219,15069.45,11,43,1
20210219,15073.45,11,44,-1
20210219,15071.7,11,45,1
20210219,15081.3,11,46,1
20210219,15095.6,11,47,-1
20210219,15092.9,11,48,-1
20210219,15092.9,11,49,1
20210219,15098.6,11,50,-1
20210219,15093.9,11,51,1
20210219,15094.6,11,52,1
20210219,15098.9,11,53,1
20210219,15110.35,11,54,-1
20210219,15099.05,11,55,-1
20210219,15096.4,11,56,-1
20210219,15091.4,11,57,-1
20210219,15087.8,11,58,-1
20210219,15080.65,11,59,-1
20210219,15077.45,12,00,1
20210219,15083.55,12,01,-1
20210219,15078.25,12,02,-1
20210219,15075.95,12,03,1
20210219,15083.2,12,04,-1
20210219,15081.65,12,05,-1
20210219,15077.55,12,06,1
20210219,15080.35,12,07,1
20210219,15080.4,12,08,1
20210219,15080.2,12,09,1
20210219,15084.55,12,10,1
20210219,15090.4,12,11,-1
20210219,15085.8,12,12,-1
20210219,15081.6,12,13,-1
20210219,15077.75,12,14,1
20210219,15085.35,12,15,-1
20210219,15082.25,12,16,-1
20210219,15080.15,12,17,1
20210219,15083.8,12,18,-1
20210219,15082.65,12,19,1
20210219,15084.4,12,20,-1
20210219,15081.05,12,21,1
20210219,15086.55,12,22,-1
20210219,15074.7,12,23,1
20210219,15076.45,12,24,-1
20210219,15075.75,12,25,1
20210219,15080.9,12,26,-1
20210219,15079.55,12,27,-1
20210219,15078.8,12,28,-1
20210219,15077.4,12,29,-1
20210219,15072.8,12,30,-1
20210219,15071.65,12,31,-1
20210219,15060.35,12,32,1
20210219,15064.55,12,33,1
20210219,15064.85,12,34,1
20210219,15069.05,12,35,-1
20210219,15064.3,12,36,1
20210219,15070.95,12,37,-1
20210219,15066.1,12,38,1
20210219,15066.5,12,39,-1
20210219,15063.9,12,40,-1
20210219,15064.3,12,41,1
20210219,15067.7,12,42,1
20210219,15073.35,12,43,1
20210219,15084.1,12,44,1
20210219,15086.3,12,45,1
20210219,15087.8,12,46,1
20210219,15098.5,12,47,-1
20210219,15091.75,12,48,1
20210219,15096.65,12,49,-1
20210219,15093.0,12,50,-1
20210219,15091.5,12,51,-1
20210219,15084.9,12,52,1
20210219,15085.35,12,53,-1
20210219,15076.95,12,54,-1
20210219,15077.3,12,55,1
20210219,15077.9,12,56,-1
20210219,15072.45,12,57,1
20210219,15078.65,12,58,-1
20210219,15077.05,12,59,-1
20210219,15075.85,13,00,-1
20210219,15076.0,13,01,-1
20210219,15066.95,13,02,-1
20210219,15064.65,13,03,1
20210219,15065.95,13,04,-1
20210219,15060.25,13,05,1
20210219,15065.6,13,06,1
20210219,15070.85,13,07,1
20210219,15072.95,13,08,-1
20210219,15067.2,13,09,1
20210219,15068.15,13,10,1
20210219,15070.15,13,11,-1
20210219,15067.9,13,12,1
20210219,15075.5,13,13,1
20210219,15082.65,13,14,-1
20210219,15082.1,13,15,-1
20210219,15079.15,13,16,-1
20210219,15070.7,13,17,1
20210219,15075.2,13,18,-1
20210219,15068.6,13,19,1
20210219,15074.7,13,20,-1
20210219,15073.15,13,21,1
20210219,15074.6,13,22,1
20210219,15079.6,13,23,-1
20210219,15068.15,13,24,1
20210219,15074.8,13,25,-1
20210219,15067.5,13,26,-1
20210219,15060.1,13,27,-1
20210219,15046.85,13,28,-1
20210219,15042.6,13,29,-1
20210219,15043.8,13,30,-1
20210219,15041.0,13,31,-1
20210219,15030.8,13,32,1
20210219,15045.2,13,33,-1
20210219,15032.75,13,34,-1
20210219,15028.05,13,35,1
20210219,15034.05,13,36,1
20210219,15045.35,13,37,1
20210219,15045.9,13,38,-1
20210219,15037.6,13,39,1
20210219,15039.45,13,40,-1
20210219,15032.15,13,41,-1
20210219,15021.9,13,42,-1
20210219,15016.85,13,43,1
20210219,15030.85,13,44,1
20210219,15031.95,13,45,1
20210219,15035.9,13,46,1
20210219,15039.9,13,47,-1
20210219,15033.45,13,48,-1
20210219,15027.95,13,49,1
20210219,15033.45,13,50,1
20210219,15044.75,13,51,-1
20210219,15040.15,13,52,-1
20210219,15036.0,13,53,1
20210219,15037.2,13,54,1
20210219,15042.9,13,55,-1
20210219,15040.8,13,56,-1
20210219,15032.75,13,57,-1
20210219,15031.15,13,58,-1
20210219,15029.55,13,59,-1
20210219,15025.65,14,00,1
20210219,15026.75,14,01,-1
20210219,15017.05,14,02,-1
20210219,15008.05,14,03,-1
20210219,15000.15,14,04,-1
20210219,14994.55,14,05,-1
20210219,14981.9,14,06,1
20210219,14990.7,14,07,-1
20210219,14976.55,14,08,-1
20210219,14959.65,14,09,-1
20210219,14954.75,14,10,-1
20210219,14931.15,14,11,1
20210219,14952.25,14,12,-1
20210219,14943.85,14,13,-1
20210219,14924.9,14,14,-1
20210219,14921.15,14,15,-1
20210219,14912.0,14,16,1
20210219,14916.0,14,17,1
20210219,14943.8,14,18,-1
20210219,14938.6,14,19,1
20210219,14942.3,14,20,1
20210219,14949.85,14,21,1
20210219,14953.75,14,22,1
20210219,14954.7,14,23,-1
20210219,14947.3,14,24,-1
20210219,14935.0,14,25,1
20210219,14938.9,14,26,1
20210219,14945.45,14,27,1
20210219,14954.25,14,28,-1
20210219,14951.9,14,29,1
20210219,14962.1,14,30,1
20210219,14967.7,14,31,-1
20210219,14960.1,14,32,1
20210219,14966.5,14,33,1
20210219,14977.65,14,34,1
20210219,14980.2,14,35,-1
20210219,14972.55,14,36,-1
20210219,14969.25,14,37,-1
20210219,14954.25,14,38,1
20210219,14955.8,14,39,1
20210219,14961.4,14,40,-1
20210219,14958.8,14,41,1
20210219,14970.9,14,42,-1
20210219,14960.35,14,43,1
20210219,14962.2,14,44,-1
20210219,14957.15,14,45,-1
20210219,14943.0,14,46,-1
20210219,14927.85,14,47,1
20210219,14935.8,14,48,1
20210219,14938.75,14,49,-1
20210219,14926.85,14,50,1
20210219,14937.8,14,51,1
20210219,14942.6,14,52,-1
20210219,14934.25,14,53,-1
20210219,14926.25,14,54,1
20210219,14932.05,14,55,1
20210219,14935.5,14,56,-1
20210219,14924.95,14,57,1
20210219,14933.45,14,58,-1
20210219,14921.65,14,59,-1
20210219,14902.25,15,00,1
20210219,14903.4,15,01,1
20210219,14924.45,15,02,1
20210219,14930.8,15,03,-1
20210219,14929.5,15,04,-1
20210219,14927.1,15,05,1
20210219,14939.8,15,06,1
20210219,14942.6,15,07,1
20210219,14954.75,15,08,1
20210219,14971.4,15,09,1
20210219,14972.5,15,10,1
20210219,14988.15,15,11,1
20210219,14994.55,15,12,-1
20210219,14986.55,15,13,1
20210219,14996.4,15,14,1
20210219,15002.8,15,15,1
20210219,15006.7,15,16,1
20210219,15008.8,15,17,-1
20210219,14994.85,15,18,-1
20210219,14984.5,15,19,1
20210219,14989.25,15,20,1
20210219,15004.2,15,21,-1
20210219,14990.8,15,22,-1
20210219,14990.65,15,23,1
20210219,14996.75,15,24,1
20210219,15001.15,15,25,1
20210219,15001.0,15,26,-1
20210219,15001.75,15,27,1
20210219,15002.65,15,28,-1
20210219,15002.8,15,29,-1
20210219,14997.7,15,30,1
20210219,15004.2,15,31,-1
20210219,14981.75,15,32,-1
20210222,14999.05,9,08,-1
20210222,14980.4,9,16,-1
20210222,14978.8,9,17,1
20210222,14993.5,9,18,1
20210222,15004.0,9,19,-1
20210222,14980.65,9,20,-1
20210222,14962.75,9,21,-1
20210222,14945.8,9,22,-1
20210222,14935.3,9,23,1
20210222,14941.9,9,24,1
20210222,14958.9,9,25,-1
20210222,14948.2,9,26,1
20210222,14956.9,9,27,1
20210222,14961.85,9,28,1
20210222,14972.1,9,29,1
20210222,14983.15,9,30,1
20210222,15002.05,9,31,-1
20210222,14990.8,9,32,1
20210222,14997.2,9,33,1
20210222,15003.9,9,34,-1
20210222,14995.8,9,35,-1
20210222,14995.7,9,36,1
20210222,14997.55,9,37,1
20210222,15002.2,9,38,-1
20210222,14989.05,9,39,-1
20210222,14981.7,9,40,-1
20210222,14972.0,9,41,1
20210222,14987.5,9,42,-1
20210222,14974.4,9,43,1
20210222,14979.6,9,44,1
20210222,14981.95,9,45,1
20210222,14985.85,9,46,-1
20210222,14973.15,9,47,1
20210222,14978.3,9,48,1
20210222,14984.35,9,49,1
20210222,14985.05,9,50,-1
20210222,14980.65,9,51,-1
20210222,14966.95,9,52,-1
20210222,14959.0,9,53,1
20210222,14965.2,9,54,-1
20210222,14955.2,9,55,-1
20210222,14942.55,9,56,1
20210222,14949.9,9,57,1
20210222,14953.55,9,58,-1
20210222,14943.3,9,59,-1
20210222,14929.35,10,00,-1
20210222,14926.8,10,01,1
20210222,14930.35,10,02,1
20210222,14939.2,10,03,-1
20210222,14930.7,10,04,-1
20210222,14927.25,10,05,-1
20210222,14926.5,10,06,-1
20210222,14910.65,10,07,-1
20210222,14907.85,10,08,-1
20210222,14906.15,10,09,1
20210222,14911.15,10,10,-1
20210222,14892.4,10,11,-1
20210222,14885.45,10,12,-1
20210222,14882.65,10,13,-1
20210222,14872.1,10,14,1
20210222,14878.1,10,15,1
20210222,14876.95,10,16,-1
20210222,14864.9,10,17,1
20210222,14864.8,10,18,-1
20210222,14864.4,10,19,1
20210222,14869.55,10,20,1
20210222,14887.35,10,21,1
20210222,14891.2,10,22,-1
20210222,14875.55,10,23,1
20210222,14884.25,10,24,-1
20210222,14877.5,10,25,1
20210222,14877.85,10,26,-1
20210222,14875.35,10,27,-1
20210222,14871.95,10,28,1
20210222,14880.7,10,29,1
20210222,14887.2,10,30,1
20210222,14889.85,10,31,1
20210222,14901.7,10,32,-1
20210222,14899.3,10,33,1
20210222,14907.15,10,34,-1
20210222,14905.15,10,35,-1
20210222,14896.5,10,36,1
20210222,14907.2,10,37,-1
20210222,14903.6,10,38,1
20210222,14918.7,10,39,-1
20210222,14913.5,10,40,1
20210222,14915.35,10,41,1
20210222,14916.4,10,42,-1
20210222,14909.4,10,43,-1
20210222,14905.45,10,44,1
20210222,14915.1,10,45,-1
20210222,14910.3,10,46,1
20210222,14912.7,10,47,1
20210222,14917.5,10,48,-1
20210222,14914.55,10,49,1
20210222,14919.55,10,50,-1
20210222,14906.35,10,51,-1
20210222,14904.25,10,52,1
20210222,14913.0,10,53,1
20210222,14912.75,10,54,-1
20210222,14910.95,10,55,1
20210222,14914.6,10,56,-1
20210222,14908.9,10,57,-1
20210222,14904.55,10,58,1
20210222,14905.1,10,59,1
20210222,14908.7,11,00,-1
20210222,14905.15,11,01,-1
20210222,14892.8,11,02,-1
20210222,14883.4,11,03,-1
20210222,14879.0,11,04,1
20210222,14883.5,11,05,-1
20210222,14878.3,11,06,1
20210222,14879.95,11,07,-1
20210222,14876.15,11,08,-1
20210222,14873.15,11,09,-1
20210222,14865.85,11,10,1
20210222,14867.4,11,11,-1
20210222,14864.9,11,12,-1
20210222,14858.4,11,13,-1
20210222,14855.8,11,14,1
20210222,14861.15,11,15,-1
20210222,14857.85,11,16,1
20210222,14867.95,11,17,1
20210222,14875.75,11,18,-1
20210222,14868.55,11,19,1
20210222,14869.85,11,20,-1
20210222,14838.45,11,21,-1
20210222,14838.5,11,22,-1
20210222,14835.9,11,23,1
20210222,14837.0,11,24,-1
20210222,14831.4,11,25,1
20210222,14833.1,11,26,1
20210222,14842.7,11,27,-1
20210222,14827.4,11,28,-1
20210222,14821.8,11,29,1
20210222,14829.65,11,30,-1
20210222,14817.9,11,31,1
20210222,14823.25,11,32,1
20210222,14828.95,11,33,1
20210222,14833.85,11,34,-1
20210222,14832.95,11,35,-1
20210222,14833.0,11,36,1
20210222,14837.75,11,37,-1
20210222,14836.1,11,38,-1
20210222,14832.15,11,39,-1
20210222,14831.3,11,40,-1
20210222,14830.75,11,41,-1
20210222,14823.95,11,42,1
20210222,14829.85,11,43,-1
20210222,14825.8,11,44,-1
20210222,14820.9,11,45,-1
20210222,14810.35,11,46,1
20210222,14814.35,11,47,-1
20210222,14805.55,11,48,1
20210222,14810.4,11,49,1
20210222,14817.05,11,50,1
20210222,14818.4,11,51,1
20210222,14822.15,11,52,-1
20210222,14810.75,11,53,1
20210222,14812.0,11,54,-1
20210222,14806.55,11,55,-1
20210222,14803.8,11,56,1
20210222,14806.95,11,57,-1
20210222,14798.05,11,58,1
20210222,14797.85,11,59,1
20210222,14802.5,12,00,1
20210222,14804.9,12,01,1
